Usuario,A->A,A->D,A->E,A->F,A->P,A->V,D->A,D->D,D->E,D->F,D->P,D->V,E->A,E->D,E->E,E->F,E->P,E->V,F->A,F->D,F->E,F->F,F->P,F->V,P->A,P->D,P->E,P->F,P->P,P->V,V->A,V->D,V->E,V->F,V->P,V->V
6574613,68,3,0,0,4,5,4,39,5,0,0,2,3,4,39,0,0,21,0,0,0,0,0,0,0,0,0,0,0,3,5,3,23,0,0,12
6528164,0,0,0,0,0,0,0,1,1,0,0,1,0,0,8,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,0,0,5
38646,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,0,0,8
6552575,51,0,0,0,0,3,1,12,0,0,0,1,1,1,16,0,1,22,0,0,0,0,0,0,1,0,0,0,0,0,1,1,25,0,0,7
6366372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,6
6539599,89,12,0,0,0,0,10,100,10,0,4,20,2,19,41,1,0,11,0,0,0,0,0,1,0,4,0,0,0,0,0,8,23,0,1,4
6564418,44,4,0,3,0,2,5,48,5,5,3,2,2,4,15,2,0,16,2,7,1,26,2,3,0,2,0,0,0,3,0,3,18,5,0,6
6314842,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,3
4123334,0,0,0,0,0,0,0,33,0,0,0,1,0,0,6,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,0,0,4
6416809,44,1,0,0,1,5,1,8,0,0,0,4,1,2,23,0,0,15,0,0,0,0,0,0,0,0,0,0,0,1,6,1,18,0,0,6
6644321,15,0,0,0,0,5,0,14,0,0,0,2,0,0,7,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,5,2,8,0,0,3
6586069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,1
6650806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,2
6499548,21,1,0,0,0,1,0,3,0,1,0,0,1,0,10,0,0,6,0,0,0,2,0,1,0,0,0,0,0,0,1,0,7,0,0,10
6360682,18,0,0,0,0,1,0,2,0,0,0,2,1,2,20,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,5
16901,41,0,3,0,2,1,0,0,0,0,0,0,5,0,36,0,1,3,0,0,0,0,0,0,1,0,1,0,0,0,0,0,4,0,0,0
6272466,0,0,0,0,0,0,0,45,0,0,0,2,0,0,3,0,0,3,0,1,0,1,0,0,0,0,0,0,0,0,0,2,3,1,0,6
361053,35,0,0,0,0,2,0,0,0,0,0,0,2,0,17,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,4
6506538,13,0,0,0,0,2,0,0,0,0,0,0,0,0,15,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,2,0,15,0,0,17
2169607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,5
6668007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
6468142,0,0,0,0,0,0,0,48,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4322116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7,1,0,11
6319667,0,0,0,0,0,0,0,5,0,0,0,1,0,0,16,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11,0,0,4
6546182,10,0,0,0,0,1,0,16,0,0,0,6,1,1,13,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,0,0,10
2571757,0,0,0,0,0,0,0,44,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5
6872511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,10
6205928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,11
6536539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
6737440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15
4664892,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,1
6512359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3
3714851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,6
4718069,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3
2908170,37,0,1,0,0,3,0,0,0,0,0,0,4,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,1,28
34341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,8
690753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,2
5644778,35,0,0,0,0,4,0,0,0,0,0,0,2,0,22,0,1,17,0,0,0,0,0,0,0,0,0,0,0,0,2,0,20,0,0,13
5547746,41,0,0,0,0,0,0,0,0,0,0,0,1,0,14,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,1
6554600,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3
74788,21,1,0,0,0,0,1,3,1,0,0,1,1,1,11,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1
6586216,63,0,0,1,3,2,0,1,0,1,0,0,5,1,39,0,0,24,0,0,0,1,2,1,0,0,0,0,0,4,1,0,30,1,0,10
2577809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,2
132973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
2725026,33,0,0,1,0,22,0,0,0,0,0,1,2,0,23,0,0,41,0,0,0,16,1,6,0,0,0,0,0,4,21,1,43,7,3,73
6558941,49,0,3,1,1,8,0,9,2,0,0,5,4,1,30,0,0,31,0,0,0,2,1,1,0,0,0,0,0,2,9,5,32,1,0,30
941578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
361204,0,0,0,0,0,0,0,11,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
6626290,76,0,0,0,3,7,0,19,0,0,0,1,4,0,42,0,0,29,0,0,0,0,0,0,0,0,0,0,1,3,6,0,33,0,0,19
6132933,61,0,2,2,1,2,0,10,1,1,0,1,4,1,43,2,1,15,1,1,2,82,2,3,1,0,0,1,0,2,1,1,18,3,1,6
6409709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2
2154955,23,1,0,0,1,0,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,1,1
6579978,49,1,0,1,0,1,1,6,0,0,0,1,1,0,8,0,0,7,0,0,0,0,1,0,0,0,0,0,0,1,1,0,8,0,0,4
6623573,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,5
5911516,34,0,0,0,0,2,0,4,1,0,0,1,2,0,29,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,2,11,0,0,10
6112228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5
428577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,0,0,0,0,0,2,0,0,0,0,0,0,0,0,6,2,0,4
6739629,0,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1602560,52,1,3,0,1,2,1,7,0,0,0,0,5,0,37,0,1,13,0,0,0,0,0,0,2,0,0,0,1,2,0,0,16,0,2,1
6581341,0,0,0,0,0,0,0,3,0,0,0,1,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
6709497,0,0,0,0,0,0,0,38,0,0,0,1,0,1,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2
6267269,45,0,1,0,1,3,0,14,0,0,0,3,3,0,51,0,1,10,0,0,0,0,0,0,0,0,1,0,0,1,2,3,13,0,0,6
79855,50,1,1,2,1,1,1,8,0,0,1,0,2,0,47,0,1,12,1,1,0,2,0,0,1,0,1,0,0,1,1,0,14,0,0,3
3826871,15,0,0,0,0,1,0,2,0,0,0,2,0,0,8,0,0,4,0,0,0,2,0,1,0,0,0,0,0,0,1,1,5,1,0,17
6601167,0,0,0,0,0,0,0,36,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6559039,89,2,0,0,2,9,1,20,0,0,0,4,2,0,29,0,0,40,0,0,0,1,0,1,0,0,0,1,0,3,10,2,42,0,3,21
5585532,0,0,0,0,0,0,0,6,0,0,0,3,0,0,8,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,0,0,5
2523621,6,0,0,0,0,2,0,0,0,0,0,0,0,0,6,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,2,0,7,0,0,7
124595,58,0,0,0,3,3,0,0,0,0,0,1,3,0,34,0,0,27,0,0,0,0,1,0,0,0,0,0,1,4,3,0,30,1,0,12
6550342,16,0,0,0,0,1,0,25,0,0,0,3,0,0,18,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,1,2,15,0,0,28
6026456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3459883,0,0,0,0,0,0,0,4,0,0,0,1,0,0,6,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,8
4197908,15,1,0,0,0,1,0,1,0,0,0,1,1,0,7,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7,0,0,4
6152789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
119882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,19
1182103,1,0,0,0,0,1,0,1,0,0,0,1,1,0,7,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16,0,0,22
6576916,43,1,0,0,2,2,0,48,0,0,1,3,5,0,19,0,0,23,0,0,0,0,0,0,0,0,0,0,0,4,0,2,28,0,2,18
6433730,0,0,0,0,0,1,0,0,0,0,0,0,1,0,6,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1
6660009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1
85895,10,0,0,0,0,0,0,0,0,0,0,0,1,0,25,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,6
6512357,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
175441,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8
6565335,21,0,0,0,0,1,1,3,1,0,0,3,0,2,8,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,2,6,0,0,1
2072307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
5484273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2
6542933,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,5
6319995,0,0,0,0,0,0,0,31,0,0,0,1,0,0,7,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,5
73141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
6626631,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
6570680,0,0,0,0,0,0,0,2,0,0,0,1,0,0,13,2,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,0,0,1
6419909,0,0,0,0,0,0,0,13,0,0,0,1,0,0,6,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,0,0,3
6313784,0,0,0,0,0,0,0,8,1,0,0,1,0,0,6,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,0,0,6
148066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5
6232012,19,0,1,0,0,0,0,2,0,0,0,1,0,0,34,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,0,0,0
2883726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,12
6505399,0,0,0,0,0,0,0,43,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
6460302,82,1,2,4,0,8,1,6,0,0,0,4,4,1,37,0,2,32,3,0,0,1,0,1,0,0,0,0,0,3,8,2,37,0,1,19
5443775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11
6512351,66,0,1,0,1,7,0,0,0,0,0,0,5,0,36,0,0,27,0,0,0,0,0,0,0,0,0,0,0,1,4,0,31,0,0,58
6428678,0,0,0,0,0,0,0,1,0,0,0,1,0,0,6,0,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,1,0,2
126513,32,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,5
3423085,0,0,0,0,0,0,0,1,0,0,0,1,0,0,8,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0
4523545,0,0,0,0,0,0,0,36,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
1850998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4
5755680,1,0,0,0,0,1,0,1,0,0,0,1,1,0,6,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,5
6389127,53,1,0,0,2,7,0,52,0,0,0,6,4,1,27,0,0,20,0,0,0,20,1,1,0,3,0,0,0,2,6,1,25,3,2,34
6351060,57,3,1,1,1,7,4,23,0,1,1,5,2,4,24,0,0,38,0,2,0,6,0,0,0,0,0,0,0,5,7,1,43,1,3,20
6139666,1,0,0,0,0,0,0,0,0,0,0,0,1,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3
6145238,54,0,0,0,0,1,0,35,0,0,0,4,1,1,17,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,1,2,24,0,0,3
6354383,0,0,0,0,0,0,0,38,1,0,0,0,0,0,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,7
6571863,0,0,0,0,0,0,0,4,0,0,0,5,0,2,9,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,0,0,0
2508537,38,6,0,0,0,1,6,40,8,0,0,2,0,8,29,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,4
6452069,0,0,0,0,0,0,0,32,4,1,0,2,0,2,11,0,0,4,0,1,0,1,0,0,0,0,0,0,0,0,0,3,2,0,0,3
6299013,1,0,0,0,0,1,0,0,0,0,0,0,1,0,7,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,6
4587244,0,0,0,0,0,0,0,2,0,0,0,1,0,0,6,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,1
392795,33,0,0,0,0,3,1,2,0,0,0,1,1,1,19,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,2,0,17,0,0,12
5701728,0,0,0,0,0,0,0,21,0,0,0,1,0,0,8,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,1
3236712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,10
6531731,0,0,0,0,0,0,0,1,0,0,0,1,0,0,6,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,0,0,2
6580495,18,0,1,0,0,1,0,46,1,0,0,1,1,0,26,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,32
6411704,47,0,0,0,0,1,0,0,0,0,0,0,1,0,21,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,1,0,15,0,0,2
6392351,0,0,0,0,0,0,0,0,0,0,0,1,0,1,6,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,3
378059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
3742320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,22
6572311,56,0,1,0,4,1,0,30,1,0,0,1,6,0,60,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,0,1,3,0,0,19
6097104,21,0,0,0,0,0,0,6,0,0,0,1,1,0,13,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0
5609357,0,0,0,0,0,0,0,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,4
1023758,53,1,3,0,0,0,0,4,1,0,0,0,5,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4901185,0,0,0,0,0,0,0,2,0,0,0,3,0,2,6,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,8
6577382,0,0,0,0,0,0,0,14,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2
6626637,52,0,1,0,2,2,1,43,0,0,0,0,4,0,44,0,0,11,0,0,0,0,0,0,0,0,1,0,0,2,0,0,13,0,2,3
6467814,31,0,0,0,0,3,0,1,0,0,0,1,2,1,21,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,1,0,20,0,0,4
2100150,52,0,0,0,0,5,0,0,0,0,0,0,4,0,24,0,0,22,0,0,0,0,0,0,0,0,0,0,0,3,2,0,26,0,3,4
5256966,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,3
1818401,0,0,0,0,0,0,0,1,0,0,0,1,0,0,5,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,1
3708504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,3
6555312,19,3,0,1,0,1,1,24,0,1,0,7,2,1,13,0,0,6,1,1,1,11,1,1,0,0,0,1,0,0,1,3,8,2,0,4
4373230,13,1,0,0,0,0,0,3,0,0,0,1,1,0,7,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,2
6213468,16,1,0,0,0,4,0,7,0,0,0,5,1,1,13,0,0,15,0,0,0,0,1,0,0,1,0,0,0,0,5,2,17,1,0,3
3779505,12,0,0,0,0,1,0,0,0,0,0,0,1,0,13,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,8
3872770,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,4
3716695,0,0,0,0,0,0,0,15,1,0,0,2,0,1,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
6451528,0,0,0,0,0,0,0,42,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6132829,34,1,2,1,0,10,0,8,1,0,0,2,0,2,42,0,0,23,0,0,0,0,0,1,0,0,0,0,0,0,14,1,22,0,0,11
6542109,34,1,0,1,0,1,0,21,0,1,0,4,1,0,7,0,0,6,1,0,0,2,0,1,0,0,0,0,0,0,2,4,7,0,0,18
6558007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,8
6610503,0,0,0,0,0,0,0,4,0,0,0,1,0,0,9,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,2
4829909,0,0,0,0,0,0,0,1,0,0,0,1,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,2
6419173,15,0,0,0,0,1,0,0,0,0,0,1,1,0,7,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,2
6803000,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
6451221,59,0,0,0,5,8,0,0,0,0,0,0,4,0,35,0,0,28,0,0,0,0,0,0,0,0,0,1,0,4,9,0,32,0,0,8
6387248,62,0,0,0,4,2,1,1,0,0,0,0,5,1,32,0,0,28,0,0,0,0,0,0,0,0,0,0,1,3,0,0,34,0,0,7
6508759,38,2,0,0,0,0,0,33,0,0,0,4,2,0,13,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,1,1,10,0,0,4
800643,0,0,0,0,0,0,0,17,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3877526,0,0,0,0,0,0,0,6,0,0,0,3,0,1,4,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,2
6484130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
6551949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2
2970139,31,0,0,0,0,1,0,0,0,0,0,0,2,0,19,0,0,15,0,0,0,0,0,2,0,0,0,0,0,0,0,0,17,2,0,9
3261823,60,0,0,3,1,7,0,0,0,0,0,1,4,0,36,1,0,17,2,0,0,4,2,0,0,0,0,0,0,4,5,1,22,0,2,15
6565641,67,0,0,1,2,4,0,4,0,0,0,2,3,1,33,0,0,23,1,0,0,0,0,1,0,0,0,1,1,2,3,1,27,0,2,19
1749941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17
6653988,5,1,0,0,0,0,0,42,0,0,0,2,1,1,7,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,46
3508401,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,7
6555467,49,0,0,0,0,4,0,3,2,0,0,1,2,1,24,0,0,14,0,0,0,0,0,0,0,0,0,0,0,1,2,1,15,0,1,4
1587193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,1
5174511,9,1,0,0,0,1,2,6,0,0,0,2,0,1,6,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,0,0,5
6080369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,9
377748,1,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6
6307126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,4
317629,41,0,0,0,2,2,0,0,0,0,0,0,3,0,14,0,0,10,0,0,0,0,0,0,0,0,0,0,0,1,1,0,13,0,0,2
6365854,0,0,0,0,0,0,0,1,0,0,0,1,0,1,8,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,3
346645,55,0,3,0,3,0,0,0,0,0,0,0,5,0,45,0,1,1,0,0,0,0,0,0,1,0,2,0,0,0,0,0,2,0,0,2
6082692,0,0,0,0,0,0,0,6,0,0,0,2,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,3
6453843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,0,50
6461833,87,0,0,3,2,8,0,6,0,0,0,3,2,1,41,0,0,26,1,1,0,1,1,0,0,0,0,0,1,3,10,0,29,0,1,47
6582056,0,0,0,0,0,0,0,2,1,0,0,1,0,0,8,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,2
4864428,87,0,0,3,0,4,0,21,0,4,0,0,4,0,29,2,0,18,1,3,0,10,3,3,0,0,0,2,0,3,2,0,24,0,2,4
6580007,0,0,0,0,0,0,0,9,0,0,0,2,0,2,5,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0
6767840,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
6587061,45,0,0,0,2,5,0,0,0,0,0,0,2,0,19,0,0,17,0,0,0,0,0,0,0,0,0,0,0,2,5,0,20,0,0,12
6409855,30,0,0,0,0,5,0,0,0,0,0,0,2,0,18,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,3,0,15,0,0,5
6316364,63,2,0,1,3,3,1,17,3,1,0,9,4,4,32,0,0,24,0,1,0,1,1,0,0,0,0,0,0,4,4,6,29,0,1,14
