id,grade,,Actividades 01,Actividades 02,Actividades 03,Actividades 04,Actividades 05,Actividades 06,Actividades Avg,Proyecto 01,Proyecto 02,Proyecto 03,Proyecto 04,Proyecto 05,Proyecto Avg,Preguntas cortas 01,Preguntas cortas 02,Preguntas cortas 03,Preguntas cortas 04,Preguntas cortas 05,Preguntas cortas 06,Preguntas cortas 07,Preguntas cortas 08,Preguntas cortas 09,Preguntas cortas 10,Preguntas cortas Avg,Final,,,,,
6698760,0.91,0.90603560132998,0.947368421053,0.958333333333,0.916666666667,1,1,1,0.970394736842,0.625,1,1,0.666666666667,0.75,0.808333333333,1,1,0.875,0.909090909091,1,1,1,1,1,1,0.978409090909,0.915254237288,0,0,0,0,0
6316038,0.91,0.90586418376455,0.947368421053,0.958333333333,1,1,1,1,0.984283625731,0.75,0.375,1,0.666666666667,1,0.758333333333,1,1,1,1,1,1,0.833333333333,1,1,1,0.983333333333,0.949152542373,0,0,0,0,0
3269310,0.91,0.90526390127854,0.947368421053,0.916666666667,1,0.818181818182,1,1,0.947036150984,1,1,1,1,1,1,1,1,1,0.909090909091,1,1,0.833333333333,1,1,1,0.974242424242,0.745762711864,0,0,0,0,0
5742503,0.9,0.90407065525899,0.947368421053,0.958333333333,1,0.909090909091,1,1,0.969132110579,0.75,0.75,1,1,0.75,0.85,0.9,1,1,0.909090909091,1,1,0.833333333333,0.75,1,1,0.939242424242,0.881355932203,0,0,0,0,0
6564484,0.9,0.90306979023064,0.894736842105,0.916666666667,1,1,1,1,0.968567251462,0.875,1,1,0.666666666667,1,0.908333333333,0.9,1,0.875,0.818181818182,1,1,1,1,1,1,0.959318181818,0.813559322034,0,0,0,0,0
4647428,0.9,0.90283783418487,0.789473684211,0.916666666667,1,0.909090909091,1,1,0.935871876661,0.5,1,1,0.666666666667,1,0.833333333333,1,1,1,1,1,1,1,0.75,1,1,0.975,0.915254237288,0,0,0,0,0
4403651,0.9,0.90282065525903,0.947368421053,1,1,0.909090909091,1,1,0.976076555024,0.75,1,1,0.666666666667,0.75,0.833333333333,0.9,1,1,0.909090909091,1,1,1,0.75,1,1,0.955909090909,0.881355932203,0,0,0,0,0
6132933,0.9,0.90214072932713,1,0.875,1,0.818181818182,0.875,1,0.92803030303,1,1,1,1,1,1,0.9,0.25,1,1,1,1,0.833333333333,1,1,1,0.898333333333,0.779661016949,0,0,0,0,0
6402323,0.9,0.9017033965887,0.789473684211,0.875,0.916666666667,0.818181818182,1,1,0.899887028177,0.75,1,1,1,1,0.95,1,0.75,0.625,1,1,1,1,1,0.875,1,0.925,0.847457627119,0,0,0,0,0
4415424,0.9,0.90169803070851,0.947368421053,0.958333333333,0.833333333333,1,1,1,0.956505847953,0.75,1,1,0.666666666667,1,0.883333333333,0.8,1,0.75,0.909090909091,0.75,1,1,1,1,0.833333333333,0.904242424242,0.864406779661,0,0,0,0,0
6570467,0.9,0.90151480009745,0.947368421053,1,1,0.818181818182,1,1,0.960925039872,0.375,1,1,1,1,0.875,0.9,0.75,1,1,1,1,1,1,1,1,0.965,0.847457627119,0,0,0,0,0
5117746,0.9,0.90135708782733,1,0.833333333333,1,0.909090909091,0.875,1,0.936237373737,0.75,1,1,1,1,0.95,0.8,1,1,1,0.75,1,1,0.75,0.5,0.833333333333,0.863333333333,0.830508474576,0,0,0,0,0
6576916,0.9,0.90035856783717,0.894736842105,0.791666666667,0.916666666667,0.727272727273,0.75,1,0.846723817119,1,1,1,0.666666666667,1,0.933333333333,0.9,1,0.875,0.818181818182,0.75,1,1,1,1,0.833333333333,0.917651515152,0.915254237288,0,0,0,0,0
3743667,0.9,0.90016435541848,1,0.958333333333,1,1,0.875,1,0.972222222222,0.75,1,1,0.666666666667,0.75,0.833333333333,1,1,1,0.909090909091,1,0.5,1,1,1,1,0.940909090909,0.881355932203,0,0,0,0,0
2537995,0.9,0.89961418376457,0.947368421053,1,1,1,1,1,0.991228070175,0.625,1,0.625,0.666666666667,0.75,0.733333333333,1,1,0.875,1,1,1,1,1,0.875,1,0.975,0.949152542373,0,0,0,0,0
63073,0.9,0.89959864704141,0.947368421053,0.958333333333,1,0.818181818182,0.875,1,0.933147262095,1,1,1,1,1,1,0.8,1,0.75,0.909090909091,0.75,1,1,1,0.875,1,0.908409090909,0.762711864407,0,0,0,0,0
6525540,0.9,0.89896796691265,0.894736842105,0.916666666667,0.833333333333,0.818181818182,1,1,0.910486443381,0.5,1,1,1,1,0.9,0.9,1,1,1,1,1,1,0.75,1,1,0.965,0.864406779661,0,0,0,0,0
1039725,0.9,0.89893708269126,1,0.916666666667,0.916666666667,1,0.875,1,0.951388888889,0.75,0.875,1,0.666666666667,1,0.858333333333,0.9,0.75,0.875,0.636363636364,1,1,1,1,1,1,0.916136363636,0.881355932203,0,0,0,0,0
6192519,0.9,0.89846844673308,0.947368421053,0.916666666667,1,0.909090909091,1,1,0.962187666135,1,1,1,1,1,1,0.9,0.75,1,1,0.75,1,1,0.75,0.625,0.833333333333,0.860833333333,0.745762711864,0,0,0,0,0
6400796,0.9,0.89827237585505,0.947368421053,0.916666666667,1,1,1,0.75,0.93567251462,0.875,1,1,0.666666666667,1,0.908333333333,1,0.75,0.875,1,0.75,1,0.833333333333,1,0.875,1,0.908333333333,0.847457627119,0,0,0,0,0
6441582,0.9,0.89775780553069,0.842105263158,0.958333333333,1,0.818181818182,1,0.75,0.894770069112,0.875,1,1,1,1,0.975,0.9,0.75,1,0.909090909091,1,0.5,1,1,0.875,0.833333333333,0.876742424242,0.830508474576,0,0,0,0,0
4373766,0.9,0.89755653096546,0.947368421053,0.916666666667,1,0.909090909091,1,1,0.962187666135,1,1,1,1,1,1,1,1,0.875,0.909090909091,0.75,1,1,1,1,1,0.953409090909,0.71186440678,0,0,0,0,0
6543145,0.9,0.89735904765786,0.947368421053,0.916666666667,1,0.636363636364,1,1,0.91673312068,0.875,1,1,1,1,0.975,0.9,1,1,0.727272727273,1,1,0.833333333333,1,0.625,1,0.908560606061,0.796610169492,0,0,0,0,0
6302384,0.9,0.89732344632757,1,0.958333333333,1,1,1,1,0.993055555556,0.5,1,1,0.666666666667,0.75,0.783333333333,1,1,1,1,1,1,1,1,1,1,1,0.881355932203,0,0,0,0,0
6565054,0.9,0.89621844673307,0.947368421053,1,1,0.909090909091,1,1,0.976076555024,1,1,1,1,0.75,0.95,0.8,1,1,1,1,1,0.666666666667,1,1,1,0.946666666667,0.745762711864,0,0,0,0,0
4689110,0.9,0.89601961857642,0.842105263158,0.916666666667,1,0.818181818182,1,1,0.929492291334,1,1,1,0.666666666667,0.625,0.858333333333,1,1,1,0.818181818182,1,1,1,1,0.875,0.833333333333,0.952651515152,0.881355932203,0,0,0,0,0
6565559,0.9,0.89573732192569,0.947368421053,0.916666666667,1,0.909090909091,1,1,0.962187666135,1,0.875,0.625,1,0.75,0.85,0.9,1,1,0.909090909091,0.75,1,1,0.5,0.875,0.833333333333,0.876742424242,0.881355932203,0,0,0,0,0
376628,0.9,0.89526903738553,0.947368421053,0.916666666667,1,0.454545454545,1,1,0.886430090377,0.75,1,1,1,0.75,0.9,1,1,1,0.818181818182,1,0.5,0.833333333333,1,1,0.833333333333,0.898484848485,0.898305084746,0,0,0,0,0
6351115,0.89,0.8943537831482,0.947368421053,0.916666666667,0.916666666667,0.818181818182,1,1,0.933147262095,0.75,1,1,0.666666666667,0.75,0.833333333333,0.9,0.75,0.75,1,0.75,1,0.833333333333,1,1,1,0.898333333333,0.915254237288,0,0,0,0,0
6460014,0.89,0.89403560132998,0.947368421053,1,1,1,1,1,0.991228070175,1,0.75,0.625,0.666666666667,0.75,0.758333333333,0.8,0.75,1,0.909090909091,1,1,1,1,1,1,0.945909090909,0.915254237288,0,0,0,0,0
6495965,0.89,0.89327234206475,1,0.958333333333,1,0.909090909091,1,1,0.977904040404,1,1,1,0.666666666667,0.625,0.858333333333,1,1,1,1,1,1,0.833333333333,1,1,1,0.983333333333,0.813559322034,0,0,0,0,0
6616147,0.89,0.89203222907052,1,0.833333333333,1,0.909090909091,1,1,0.957070707071,1,1,0.375,0.666666666667,0.75,0.758333333333,0.9,1,0.875,1,1,1,1,1,1,1,0.9775,0.932203389831,0,0,0,0,0
5668608,0.89,0.89173732192568,0.947368421053,0.958333333333,1,0.909090909091,1,1,0.969132110579,0.375,1,1,0.666666666667,1,0.808333333333,1,0.5,1,0.909090909091,1,1,1,1,1,1,0.940909090909,0.881355932203,0,0,0,0,0
6387248,0.89,0.89144517205974,1,0.916666666667,1,0.909090909091,0.875,1,0.950126262626,0.75,1,1,1,0.75,0.9,1,1,1,0.909090909091,1,1,0.833333333333,1,1,1,0.974242424242,0.796610169492,0,0,0,0,0
1783141,0.89,0.89092581704645,0.947368421053,0.875,1,0.818181818182,0.75,1,0.898425039872,1,1,1,1,1,1,1,0.75,0.875,1,0.5,1,1,0.75,0.875,1,0.875,0.779661016949,0,0,0,0,0
6310904,0.89,0.89026965236667,0.789473684211,1,0.916666666667,0.909090909091,1,1,0.935871876661,0.75,1,1,1,0.5,0.85,0.8,0.75,1,0.818181818182,0.75,0.5,1,0.5,0.875,1,0.799318181818,0.915254237288,0,0,0,0,0
6461199,0.89,0.88988463357932,0.894736842105,0.958333333333,1,0.818181818182,0.875,1,0.92437533227,0.75,0.875,1,0.666666666667,1,0.858333333333,0.7,1,1,1,1,1,1,1,0.875,1,0.9575,0.864406779661,0,0,0,0,0
6531399,0.89,0.88897695509951,0.894736842105,1,1,0.818181818182,0.875,1,0.931319776715,0.875,1,1,0.666666666667,0.75,0.858333333333,0.9,0.75,1,0.909090909091,0.5,1,0.833333333333,1,0.875,1,0.876742424242,0.881355932203,0,0,0,0,0
994113,0.89,0.88895698510542,1,0.875,1,0.909090909091,1,1,0.964015151515,0.625,1,1,0.666666666667,1,0.858333333333,0.9,0.75,1,0.818181818182,0.75,1,0.833333333333,1,0.75,1,0.880151515152,0.847457627119,0,0,0,0,0
1210655,0.89,0.88881359311238,0.947368421053,0.958333333333,1,0.909090909091,1,1,0.969132110579,1,1,1,0.666666666667,0.75,0.883333333333,1,0.75,0.875,0.909090909091,1,1,1,1,0.875,1,0.940909090909,0.796610169492,0,0,0,0,0
6444092,0.89,0.88868198037476,0.947368421053,0.875,1,0.818181818182,0.75,1,0.898425039872,0.875,1,1,1,1,0.975,1,1,1,0.909090909091,1,1,1,1,0.875,1,0.978409090909,0.762711864407,0,0,0,0,0
53871,0.89,0.88865446841303,1,1,1,1,1,0.75,0.958333333333,1,1,1,0.666666666667,1,0.933333333333,0.7,0.75,0.875,0.909090909091,1,1,1,1,1,1,0.923409090909,0.762711864407,0,0,0,0,0
2375682,0.89,0.88854234584913,0.842105263158,0.875,1,0.727272727273,1,1,0.907396331738,1,1,1,0.666666666667,0.75,0.883333333333,0.9,1,1,1,0.75,0.5,0.833333333333,1,0.875,0.833333333333,0.869166666667,0.881355932203,0,0,0,0,0
6138359,0.89,0.8883458221826,0.947368421053,1,1,1,1,1,0.991228070175,1,1,1,0.666666666667,1,0.933333333333,0.9,0.5,1,1,1,1,0.833333333333,1,1,1,0.923333333333,0.728813559322,0,0,0,0,0
5949834,0.89,0.88812455059073,1,1,0.916666666667,0.909090909091,0.875,0.75,0.90845959596,0.5,1,1,0.666666666667,0.75,0.783333333333,0.8,1,0.875,0.909090909091,1,1,1,1,1,1,0.958409090909,0.949152542373,0,0,0,0,0
6442986,0.89,0.88798025977908,0.947368421053,0.916666666667,1,0.909090909091,1,1,0.962187666135,1,1,1,0.666666666667,0.75,0.883333333333,1,0.75,1,0.909090909091,1,1,1,1,0.875,1,0.953409090909,0.796610169492,0,0,0,0,0
6565437,0.89,0.88791438920878,0.947368421053,0.916666666667,0.916666666667,0.909090909091,1,1,0.948298777246,1,1,0,1,1,0.8,0.9,1,0.875,0.818181818182,1,1,0.833333333333,1,0.625,0.833333333333,0.888484848485,0.915254237288,0,0.6,0,0,0
6576285,0.89,0.88768012191506,0.842105263158,1,1,0.818181818182,1,1,0.943381180223,0.625,1,1,0.666666666667,0.75,0.808333333333,0.9,0.75,0.875,0.909090909091,1,1,1,1,1,0.833333333333,0.926742424242,0.898305084746,0,0,0,0,0
3261823,0.89,0.88673032735925,0.842105263158,0.833333333333,1,0.727272727273,1,1,0.900451887294,1,1,1,0.666666666667,1,0.933333333333,1,1,1,0.727272727273,0,0,1,1,1,1,0.772727272727,0.864406779661,0,0,0.2,0,0
5423577,0.89,0.8867291987675,1,1,0.833333333333,0.636363636364,1,1,0.911616161616,0.625,0.75,1,0.666666666667,1,0.808333333333,0.9,0.75,1,1,0.75,1,0.833333333333,1,0.875,1,0.910833333333,0.932203389831,0,0,0,0,0
4290551,0.89,0.88619183359027,1,1,1,0.909090909091,1,0.75,0.943181818182,0.875,0.875,1,0.666666666667,0.75,0.833333333333,0.9,1,1,1,1,1,1,1,1,1,0.99,0.847457627119,0,0,0,0,0
6697968,0.89,0.88609001027231,1,1,1,1,0.875,1,0.979166666667,0.625,1,1,0.666666666667,0.75,0.808333333333,0.8,1,1,0.818181818182,0.5,0.5,1,1,0.75,0.666666666667,0.803484848485,0.898305084746,0,0,0,0,0
6559120,0.89,0.88548517962877,0.684210526316,0.708333333333,0.916666666667,0.727272727273,1,1,0.839413875598,0.75,1,1,0.666666666667,1,0.883333333333,0.9,1,0.75,1,0.5,1,1,1,0.75,1,0.89,0.932203389831,0,0,0,0,0
1159330,0.89,0.8854025423728,1,0.958333333333,0.916666666667,1,0.875,1,0.958333333333,0.625,1,1,1,0.75,0.875,1,1,0.75,1,1,0.5,1,0.5,0.875,1,0.8625,0.830508474576,0,0,0,0,0
6687184,0.89,0.88458102208517,1,1,1,0.818181818182,0.875,1,0.948863636364,0.875,1,1,0.666666666667,0.5,0.808333333333,0.9,1,1,0.818181818182,1,1,1,1,0.75,0.833333333333,0.930151515152,0.881355932203,0,0,0,0,0
6571900,0.88,0.88445945854625,0.947368421053,0.916666666667,1,0.727272727273,1,1,0.931884635832,0.875,1,1,1,1,0.975,1,1,0.875,1,1,1,1,0.75,0.75,1,0.9375,0.728813559322,0,0,0,0,0
6580311,0.88,0.88294042116071,1,0.875,1,0.727272727273,1,1,0.933712121212,0.625,1,1,0.666666666667,1,0.858333333333,1,1,1,0.909090909091,1,1,0.833333333333,1,0.875,1,0.961742424242,0.830508474576,0,0,0,0,0
6133501,0.88,0.88270085556741,0.947368421053,0.791666666667,1,0.818181818182,0.875,1,0.905369484317,0.5,1,1,0.666666666667,1,0.833333333333,0.8,1,0.875,0.818181818182,1,1,0.666666666667,1,1,1,0.915984848485,0.898305084746,0,0,0,0,0
6520242,0.88,0.88117588462694,0.842105263158,0.958333333333,1,1,0.875,1,0.945906432749,0.5,1,1,0.666666666667,1,0.833333333333,0.9,1,1,1,1,1,0.666666666667,1,0.75,1,0.931666666667,0.847457627119,0,0,0,0,0
6524823,0.88,0.88095763387682,0.789473684211,0.916666666667,1,0.818181818182,1,1,0.92072036151,0.375,1,1,0.666666666667,1,0.808333333333,0.9,0.75,0.875,1,1,1,1,0.75,1,1,0.9275,0.898305084746,0,0,0,0,0
6589630,0.88,0.88074351904422,0.894736842105,0.958333333333,0.916666666667,1,1,1,0.961622807018,0.625,1,1,0.666666666667,0.5,0.758333333333,1,1,1,0.818181818182,1,1,0.833333333333,1,0.875,1,0.952651515152,0.898305084746,0,0,0,0,0
6520426,0.88,0.87994234720089,1,0.833333333333,1,0.909090909091,1,1,0.957070707071,1,1,1,0.666666666667,1,0.933333333333,0.7,0.75,0.875,0.909090909091,0.75,1,0.833333333333,1,0.75,0.833333333333,0.840075757576,0.762711864407,0,0,0,0,0
4836523,0.88,0.87985433054901,0.894736842105,0.833333333333,1,0.909090909091,1,1,0.939526847422,0.625,0.875,1,0.666666666667,1,0.833333333333,1,1,0.75,0.909090909091,0.75,1,0.833333333333,0.75,0.875,1,0.886742424242,0.864406779661,0,0,0,0,0
188778,0.88,0.8791744384074,0.894736842105,1,1,0.909090909091,1,1,0.967304625199,0.875,0.625,1,1,0.75,0.85,1,0.75,1,1,1,1,1,1,0.75,1,0.95,0.796610169492,0,0,0,0,0
466372,0.88,0.87883439434493,0.947368421053,1,0.916666666667,0.909090909091,1,1,0.962187666135,1,0.75,1,0.666666666667,0.75,0.833333333333,0.9,0.5,0.75,0.727272727273,1,0.5,1,1,0.875,0.833333333333,0.808560606061,0.864406779661,0,0,0,0,0
2777927,0.88,0.87844190117048,0.894736842105,0.875,0.916666666667,0.909090909091,0.875,1,0.911749069644,0.875,1,1,0.666666666667,0.5,0.808333333333,1,0.5,0.75,0.909090909091,0.75,1,1,1,0.875,1,0.878409090909,0.915254237288,0,0,0,0,0
6403915,0.88,0.87775312221245,0.736842105263,0.958333333333,1,1,1,0.75,0.907529239766,0.875,1,1,0.666666666667,0.375,0.783333333333,1,1,0.75,1,1,0.5,1,1,1,0.833333333333,0.908333333333,0.932203389831,0,0,0,0,0
6329160,0.88,0.87699627632258,1,0.875,0.916666666667,1,1,1,0.965277777778,0.875,0.375,1,0.666666666667,1,0.783333333333,0.9,0.75,0.875,0.909090909091,1,1,1,1,0.875,1,0.930909090909,0.864406779661,0,0,0,0,0
6321595,0.88,0.87663649203906,1,0.916666666667,1,0.636363636364,0.875,1,0.904671717172,0.875,1,1,1,1,0.975,1,0.75,0.875,0.909090909091,1,1,1,1,0.875,1,0.940909090909,0.728813559322,0,0,0,0,0
6554549,0.88,0.87660904765782,0.947368421053,0.833333333333,1,0.818181818182,1,1,0.933147262095,0.75,1,1,1,0.75,0.9,0.7,1,0.875,0.818181818182,1,0.5,1,1,0.875,1,0.876818181818,0.796610169492,0,0,0,0,0
6495857,0.88,0.87657344632755,1,0.958333333333,1,1,0.875,1,0.972222222222,0.75,0.75,0.625,1,0.75,0.775,0.8,0.75,0.875,1,1,0.5,1,1,0.875,1,0.88,0.881355932203,0,0,0,0,0
2711472,0.88,0.87591349039011,0.947368421053,0.833333333333,1,0.909090909091,0.5,0.75,0.823298777246,1,1,1,1,1,1,0.8,0.5,0.875,0.727272727273,1,1,1,1,0.75,0.833333333333,0.848560606061,0.813559322034,0,0,0,0,0
5613353,0.88,0.87525498067218,0.842105263158,0.958333333333,0.916666666667,0.818181818182,0.875,1,0.901714513557,1,1,1,1,0.625,0.925,1,0.75,0.75,0.909090909091,0.75,1,0.666666666667,1,1,1,0.882575757576,0.796610169492,0,0,0,0,0
6671067,0.88,0.87502330846389,0.894736842105,0.875,1,0.909090909091,1,0.75,0.904804625199,0.75,0.625,1,0.666666666667,0.75,0.758333333333,0.7,0.25,1,1,1,1,0.666666666667,0.5,1,1,0.811666666667,0.983050847458,0,0,0,0,0
6460369,0.87,0.87434530857195,0.947368421053,0.833333333333,1,0.818181818182,1,1,0.933147262095,0.875,1,1,0.666666666667,0.75,0.858333333333,0.7,1,0.875,1,1,1,0.833333333333,1,0.875,1,0.928333333333,0.813559322034,0,0,0,0,0
6590429,0.87,0.87272974616812,0.947368421053,0.875,1,0.909090909091,1,1,0.955243221691,0.625,1,1,0.666666666667,0.5,0.758333333333,0.8,1,0.75,1,1,1,1,1,0.875,1,0.9425,0.881355932203,0,0,0,0,0
5622957,0.87,0.87258246830502,0.947368421053,1,0.916666666667,0.545454545455,1,0.75,0.859914938862,0.625,1,1,1,0.5,0.825,0.9,0.75,1,0.636363636364,1,1,0.833333333333,1,0.625,1,0.87446969697,0.932203389831,0,0,0,0,0
6289962,0.87,0.87212984889037,0.947368421053,0.875,1,0.545454545455,0.875,1,0.873803827751,0.375,1,1,1,1,0.875,0.9,0.75,1,1,0.75,1,1,0.75,1,0.666666666667,0.881666666667,0.864406779661,0,0,0,0,0
6559559,0.87,0.87164500040555,0.947368421053,0.916666666667,0.916666666667,0.909090909091,1,1,0.948298777246,0.875,1,1,0.666666666667,0.375,0.783333333333,0.7,1,0.875,1,1,1,0.833333333333,1,0.875,1,0.928333333333,0.864406779661,0,0,0,0,0
6489163,0.87,0.87159668721125,1,0.958333333333,0.916666666667,0.727272727273,1,1,0.933712121212,1,1,1,1,0.375,0.875,1,0.75,1,1,1,0.5,1,0.75,1,1,0.9,0.796610169492,0,0,0,0,0
6466813,0.87,0.87089975130424,0.947368421053,0.75,0.833333333333,0.727272727273,1,1,0.876329080276,1,1,1,1,0.75,0.95,0.9,0.5,0.75,0.818181818182,1,0,1,1,0.75,0.666666666667,0.738484848485,0.830508474576,0,0,0.1,0,0
6301362,0.87,0.87043198037473,0.947368421053,0.958333333333,1,1,0.875,1,0.963450292398,0.5,0.875,1,1,1,0.875,0.8,0.75,0.75,1,1,1,0.833333333333,1,0.875,1,0.900833333333,0.762711864407,0,0,0,0,0
6236008,0.87,0.87028893979947,0.947368421053,0.916666666667,0.75,1,0.875,1,0.914839181287,1,1,1,0.666666666667,0.5,0.833333333333,1,0.5,0.875,0.818181818182,1,1,0.833333333333,0.75,0.875,1,0.865151515152,0.864406779661,0,0,0,0,0
4380642,0.87,0.86956587057002,1,1,1,0.818181818182,1,1,0.969696969697,0.625,1,1,0.666666666667,0.375,0.733333333333,0.8,0.75,1,1,1,1,1,1,0.875,1,0.9425,0.881355932203,0,0,0,0,0
6561517,0.87,0.86785570918837,0.947368421053,0.875,1,1,0.75,1,0.928728070175,0.625,0.75,1,0.666666666667,1,0.808333333333,1,1,0.75,1,1,0.5,1,1,1,1,0.925,0.847457627119,0,0,0,0,0
5937271,0.87,0.86459675479147,0.894736842105,0.875,0.916666666667,0.909090909091,0.875,1,0.911749069644,0.625,1,1,0.666666666667,0.75,0.808333333333,0.8,0.25,0.875,1,1,1,1,1,1,1,0.8925,0.864406779661,0,0,0,0,0
4681124,0.86,0.86421366204406,1,0.875,1,0.636363636364,1,1,0.918560606061,0.625,1,1,1,1,0.925,0.7,1,1,1,0.75,1,0.833333333333,0.75,0.875,0.833333333333,0.874166666667,0.745762711864,0,0,0,0,0
6572232,0.86,0.86420085556739,0.947368421053,0.916666666667,0.833333333333,0.818181818182,1,1,0.919258373206,0.875,0.5,1,0.666666666667,0.75,0.758333333333,0.7,0.75,0.875,0.818181818182,1,1,1,1,1,1,0.914318181818,0.898305084746,0,0,0,0,0
6576675,0.86,0.86233914524363,0.947368421053,0.958333333333,1,0.636363636364,0.875,1,0.902844231792,0.75,1,1,1,0.5,0.85,0.9,0.75,1,1,0.5,1,0.833333333333,0.75,1,1,0.873333333333,0.830508474576,0,0,0,0,0
6579359,0.86,0.86214975130429,0.947368421053,0.916666666667,1,0.727272727273,1,0.75,0.890217969165,0.875,1,1,0.666666666667,0.75,0.858333333333,0.9,0.75,1,0.818181818182,0.75,1,1,0.75,0.875,1,0.884318181818,0.830508474576,0,0,0,0,0
2573298,0.86,0.86196372962455,0.894736842105,1,1,0.818181818182,1,1,0.952153110048,1,1,1,0.5,0.5,0.8,0.6,1,0.875,1,1,1,1,0.75,1,1,0.9225,0.813559322034,0,0,0,0,0
357495,0.86,0.86171542589136,0.0526315789474,0.416666666667,1,1,1,1,0.744883040936,1,1,1,1,1,1,1,0.5,0.75,0.909090909091,0,0,1,0.75,0.625,0.833333333333,0.636742424242,0.915254237288,0,0,0.2,0,0
6351060,0.86,0.86105319249597,0.947368421053,0.958333333333,1,0.909090909091,1,1,0.969132110579,0.875,1,1,0.666666666667,0.625,0.833333333333,0.9,0.75,0.875,1,1,1,1,1,0.625,1,0.915,0.762711864407,0,0,0,0,0
773344,0.86,0.85963280215186,0.947368421053,0.916666666667,0.75,0.909090909091,1,1,0.920520999468,1,1,1,1,1,1,1,0.75,0.875,0.909090909091,1,1,1,1,1,1,0.953409090909,0.627118644068,0,0,0,0,0
6435217,0.86,0.85955605114473,0.894736842105,0.958333333333,1,0.818181818182,0.875,1,0.92437533227,1,1,1,0.666666666667,0.5,0.833333333333,0.9,1,1,0.909090909091,0.75,0.5,1,0.75,0.5,1,0.830909090909,0.830508474576,0,0,0,0,0
648824,0.86,0.85942437082692,1,0.958333333333,1,0.727272727273,1,1,0.947601010101,1,1,1,0.666666666667,0.625,0.858333333333,0.9,1,1,1,1,1,1,1,1,1,0.99,0.728813559322,0,0,0,0,0
6562440,0.86,0.85928418890072,0.947368421053,0.916666666667,0.833333333333,0.818181818182,0.875,1,0.898425039872,0.75,1,1,0.666666666667,0.375,0.758333333333,1,1,0.625,0.818181818182,1,1,0.833333333333,1,1,1,0.927651515152,0.898305084746,0,0,0,0,0
3319864,0.86,0.85906076825357,0.947368421053,0.916666666667,0.75,0.727272727273,1,1,0.890217969165,1,1,1,1,0.75,0.95,1,1,0.75,0.818181818182,1,1,0.666666666667,0.25,0.5,0.833333333333,0.781818181818,0.762711864407,0,0,0,0,0
787619,0.86,0.85902991782234,1,0.916666666667,1,0.909090909091,1,1,0.97095959596,0.375,1,1,1,0.625,0.8,1,1,1,0.909090909091,0.25,0.5,0.833333333333,1,0.875,1,0.836742424242,0.813559322034,0,0,0,0,0
124595,0.86,0.85769186738018,0.947368421053,0.958333333333,1,1,1,1,0.984283625731,0.625,1,1,0.333333333333,0.5,0.691666666667,0.8,0.75,0.875,1,0.75,1,1,1,0.875,1,0.905,0.881355932203,0,0,0,0,0
6415453,0.86,0.85739978509446,0.894736842105,0.958333333333,1,1,0.75,1,0.93384502924,0.625,0.75,1,0.666666666667,0.75,0.758333333333,0.8,0.75,1,0.909090909091,0.75,1,1,1,1,0.833333333333,0.904242424242,0.864406779661,0,0,0,0,0
6585696,0.86,0.85730515232612,0.894736842105,0.791666666667,1,0.818181818182,0.875,1,0.896597554492,1,1,0.625,1,1,0.925,0.9,1,0.875,0.818181818182,1,1,1,0.75,0.875,1,0.921818181818,0.728813559322,0,0,0,0,0
6621737,0.86,0.8569974049146,0.842105263158,0.833333333333,1,0.818181818182,1,1,0.915603402446,1,1,1,0.666666666667,0.5,0.833333333333,1,0.75,0.75,1,1,1,0.833333333333,1,1,1,0.933333333333,0.796610169492,0,0,0,0,0
6404017,0.86,0.85673308463758,0.947368421053,0.958333333333,1,0.909090909091,1,1,0.969132110579,0.75,1,1,0.666666666667,0.375,0.758333333333,0.9,1,1,0.909090909091,0.75,0.5,1,1,0.875,1,0.893409090909,0.830508474576,0,0,0,0,0
9317,0.86,0.85602657935283,1,0.958333333333,1,0.909090909091,0,1,0.811237373737,0.875,1,0.625,1,0.75,0.85,1,1,1,1,1,1,1,1,1,0.833333333333,0.983333333333,0.864406779661,0.5,0,0,0,0
5474606,0.86,0.85498363203842,0.894736842105,0.833333333333,0.75,0.363636363636,1,1,0.806951089846,1,1,1,0.666666666667,1,0.933333333333,0.9,1,1,1,1,1,1,1,1,1,0.99,0.779661016949,0,0,0,0,0
5976306,0.85,0.85404960397919,0.736842105263,0.875,0.833333333333,0.727272727273,1,0.75,0.820408027645,1,1,1,1,1,1,0.9,0.25,0.75,0.636363636364,1,0.5,1,1,0.875,1,0.791136363636,0.762711864407,0,0,0,0,0
4319700,0.85,0.85348167220832,0.947368421053,0.958333333333,1,0.727272727273,0.875,1,0.917995746943,0.875,1,1,0.666666666667,0.5,0.808333333333,1,1,1,0.818181818182,0.75,1,0.833333333333,1,0.75,1,0.915151515152,0.813559322034,0,0,0,0,0
56306,0.85,0.85316242937857,1,0.958333333333,1,0,1,1,0.826388888889,0.75,0.875,1,0.666666666667,0.75,0.808333333333,0.8,1,1,1,1,1,0,0,1,1,0.78,0.949152542373,0.5,0,0.2,0,0
2116918,0.85,0.85235198551089,0.947368421053,0.875,1,1,1,0.5,0.887061403509,0.75,1,1,1,1,0.95,0.9,0.75,1,0.909090909091,1,0.5,1,1,0.875,0.833333333333,0.876742424242,0.71186440678,0,0,0,0,0
